1 ,        0.0500056  ,        0.415862     ,    0.663261 
2 ,        0.0141844   ,       0.121605     ,    0.351552 
3 ,       0.00369643   ,      0.0440873     ,   0.178733  
4 ,        0.000936174  ,     0.0155509     ,    0.0897867
5 ,       0.000234942   ,     0.00543724    ,   0.0449509 
6 ,       5.88002e-05  ,      0.00190468    ,   0.0224832 
7 ,       1.47046e-05  ,      0.00066951    ,   0.0112426 
8 ,       3.67648e-06  ,      0.000235938   ,   0.00562145
